Node	Core	Weight_1	Weight_2	Weight_3	Weight_4	Weight_5	Weight_6	Weight_7	Weight_8	Weight_9	Weight_10	Weight_11	Weight_12	Weight_13	Weight_14	Weight_15	Weight_16	Query_1	Query_2	Query_3	Query_4	Query_5	Query_6	Query_7	Query_8	Query_9	Query_10	Query_11	Query_12	Query_13	Query_14	Query_15	Query_16
YGR181W	False	0.05050928990040417	0.021310386011962848	0.031556580954444795	0.034196968937743266	0.0472718103818585	0.02286624123050441	0.05254019913567426	0.054068594412582716	0.03081413340445894	0.0667053888952306	0.06316089007508656	0.00886139218676282	0.0032605633533982262	0.011401028452371342	0.01313882231542807	0.022101764875438284	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YOR174W	False	0.0203105100713684	0.005072762497643775	0.025328485933789256	0.00404892233610213	0.03175876256016795	0.04603294928806635	0.0407226409165457	0.020651485175251172	0.009115329959224878	0.02763000896643874	0.054242853471681056	0.015973675325128042	0.01131632598070546	0.017692780002734373	0.011899237313451045	0.010906439883159258	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YMR174C	False	0.11065674060988953	0.1338052473633526	0.2810531539152726	0.3195882753714148	0.3086831683211782	0.2739999164466243	0.17604604915065092	0.0263632236137914	0.17927085821762176	0.42442519022919295	0.2835025392561136	0.34610398404151205	0.2058189692385451	0.14024584277521815	0.0844721162060685	0.007986670260593336	False	False	True	True	True	True	False	False	False	True	True	True	False	False	False	False
YBR130C	False	0.04472402637198114	0.08180263551839416	0.08945327992635993	0.10382553506482316	0.06835144048368043	0.059219113260729726	0.04535569490557585	0.02817008863758552	0.040604912263481736	0.07361431619628694	0.11107481433318284	0.08209161326137679	0.06199150951568781	0.06753216182454053	0.05222939359430211	0.042102891691271405	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YEL021W	False	0.008317822857892041	0.011336701056237191	0.033700250155856294	0.07704634582507684	0.10990648413855708	0.11210054212986473	0.08188908943631121	0.0609634068898785	0.02227653375439268	0.06894892737395845	0.09207426551486116	0.07082301957523933	0.08218608384800791	0.033552250899609434	0.04412921066480415	0.03825997859949325	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YNL103W	False	0.0906544053389228	0.02500679358309557	0.01887161258259551	0.08829252004420142	0.009904772348179157	0.10629211628002536	0.07586417487850113	0.007515484175968887	0.004396724263754347	0.15721696768088636	0.0019324484257554344	0.05388362199253398	0.01341141666755747	0.0031174472671479554	0.01098254080542117	0.0026052733199780397	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YGL158W	False	0.22817734386373545	0.13138626396220615	0.13761130169042088	0.052089146582142636	0.021293742948855787	0.09503614043506987	0.14157425929630266	0.1994162011509568	0.1812632578689244	0.11455272207311536	0.01629965490693006	0.04800541556639715	0.006794387620943672	0.021374192481290886	0.04042978495100232	0.021838524964114567	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YGR141W	False	0.10436901526749197	0.1276627758018335	0.0011912792957016385	0.045988608310893714	0.10167815637874636	0.10291767878841404	0.09724080214859766	0.11352391590355945	0.13447857281007616	0.08383696287911943	0.04042878580379581	0.01932226623824049	0.0377022754056742	0.10883866293294887	0.07993313183335435	0.07554504047975215	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YJL067W	False	0.0103246383601234	0.0602941164507273	0.052631432992513785	0.09680805379578357	0.05687995286186675	0.3063597098022533	0.193728633599892	0.08975350229249368	0.05478357922056706	0.1134195348858592	0.40813109537984144	0.06418255618025878	0.1795784035202271	0.17383783362453584	0.08372549952463569	0.07492691151823956	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
YPR011C	False	0.052035732588849484	0.06279802523197857	0.06999077267600058	0.06110944563655275	0.02246484338630265	0.029450991764702363	0.05452804579619799	0.035821904554284516	0.07109322213430483	0.024893024256160138	0.0047949120417735535	0.019607599036810558	0.02624334899294895	0.02771779226010629	0.03766259808957971	0.043888833055148936	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YDR295C	False	0.004497488212323644	0.021018466891985967	0.06443650483839734	0.0030767605849607443	0.05596416913591987	0.04842515624122287	0.031730374060999	0.024491072643717846	0.04034451032564728	0.02475261287614289	0.04802671100859657	0.008776589073440713	0.06105548076078018	0.02907683653045253	0.037250935518474484	0.016738827191555058	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YLR385C	False	0.1594845433353784	0.0959505204776478	0.0751628600669092	0.013401056678538656	0.08154162586517998	0.11729747569102365	0.1213841369852606	0.10904226867240116	0.058927771301847766	0.012459118900808195	0.009358080173275128	0.006032998918277094	0.018037826274484102	0.011943926060458413	0.006407706272210754	0.0016045424639477056	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YMR166C	False	0.13631867618619944	0.1041597547703616	0.0639207122022324	0.007524254470830845	0.0029935113257032442	0.032448091399516085	0.06045638144970784	0.08870454357400917	0.12910624943590476	0.07886361494713294	0.034849247570547436	0.030431030359890993	0.03148056124703137	0.03297704528968712	0.013000206375110786	0.033480328853570746	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YPL245W	False	0.02149600825650131	0.033502474716239884	0.004377654681146242	0.10327179524535347	0.06700227966193087	0.045513410546460485	0.08116335161584087	0.018197915619615042	0.015235916417226238	0.06414714920633016	0.08837372223383133	0.05141823351017001	0.053844477650001166	0.11904454237379525	0.005546532478088331	0.00928721637401338	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YDR051C	True	0.11015730564407328	0.06952819685382093	0.2733822686125361	0.3841926687902399	0.492974546480953	0.5067419026171279	0.2803812496917619	0.05209767313561733	0.22170460211474255	0.3511083356032338	0.331506431996881	0.3013576731792402	0.25992451778973763	0.1934085690150679	0.15244399105944825	0.09033179047325388	False	False	True	True	True	True	True	False	False	True	True	True	True	False	False	False
YDR324C	False	0.11337744871855443	0.16262413026968553	0.28087031075914537	0.31027631106985903	0.09220534158353896	0.03979141858448658	0.012087111047845643	0.10022785627665334	0.12162492728071013	0.17298670549895032	0.2011911644094485	0.19051004775823888	0.21087034052476336	0.04455398240908563	0.042877585046400594	0.0075705805175507596	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False
YNL112W	False	0.01885780943649876	0.010329080772055556	0.13103653392547246	0.01740968932181946	0.055543541571346784	0.06692077902074695	0.06518376379497501	0.006670588510487561	0.10731325725121156	0.058983340748040125	0.0719584443967384	0.060402789228287374	0.12265612791778414	0.038644288262460434	0.039198102077155884	0.011357312965808164	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YDR212W	False	0.06256447171755385	0.05939179396988025	0.03564457757493804	0.0637022149059713	0.0021681937571017373	0.00610392566375704	0.04346300562485416	0.06321440608274508	0.030584009288220908	0.02340651888473072	0.043353161352408916	0.017433568395437478	0.013862372910734172	0.06066231344412304	0.019758213183933296	0.04370551956291855	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YDR268W	False	0.034349599770717436	0.017963421703264128	0.002569789483336375	0.028666868052902188	0.01748123147709654	0.03850090039053261	0.02418780092106227	0.014439491315307609	0.02725266719903364	0.0034661259360570947	0.01003156446514454	0.0211079990234588	0.03484465600790282	0.011455487061600805	0.008622887499003893	0.04081294528621426	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YHR013C	False	0.21111968545175566	0.10544943399700477	0.025279875665175068	0.0041783582428292715	0.007629140349345059	0.08522564146494302	0.11002847370852092	0.032019170902666136	0.018774103896904454	0.09257670973081908	0.15488382757631197	0.027309373791893948	0.01213297859982225	0.044050733462100665	0.036590619611044255	0.02069301155246664	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YML015C	False	0.09211799212367648	0.06553301742088051	0.03425604122260773	0.04336764319539714	0.08942803583239195	0.13228239872633293	0.09902024798553613	0.11164661898981657	0.1750388750016548	0.04221096554892384	0.03680956032920072	0.06339343642407495	0.01975244339853752	0.08018730828690114	0.09314066690092412	0.07531340102642366	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YJR094C	False	0.02369371888194257	0.05500255579070408	0.12179062695741105	0.15305471566824766	0.13244184910907067	0.1529222778775816	0.11068941902772247	0.15267404025122272	0.0824874361478828	0.06096883287887706	0.15626289232252738	0.11533951469956165	0.14532785776851112	0.15870660076271878	0.12154569422151	0.0801903913725682	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YGR263C	False	0.018065310439906068	0.03325100369925155	0.03661080699347633	0.05284870903211671	0.09837328596994324	0.08563629546325642	0.0755738234297846	0.07218379887064069	0.07440928633569384	0.002692794761637327	0.05536933434017019	0.06558530573502992	0.06698387994826631	0.0739902263317533	0.06388882426221837	0.03891786803413668	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YER094C	False	0.07965887447200516	0.0029637997423105074	0.025608190027951186	0.029979847708275626	0.04105048589399138	0.0753063480084568	0.022410500251694426	0.07116661071321095	0.08048233723921604	0.004796870306793584	0.02005763124287034	0.032199510416375546	0.029065045904221487	0.0983534324523073	0.09773365313957533	0.0016180228701659285	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YGL083W	False	0.012350076553512102	0.0012518925077297524	0.01883705784273005	0.03799454178675616	0.002619695287430513	0.023051130355275253	0.017832128365943622	0.05796644043085916	0.015332490888979384	0.039512395719096885	0.006591404504132744	0.01577753098508755	0.04054971204644985	0.027702604545023483	0.04467041824018808	0.026763411412291133	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YGL058W	False	0.008830268099375291	0.007742152635598586	0.0039874059965790175	0.0022760136392726378	0.03400830868243005	0.014025755133836823	0.031089044745790106	0.044707593817413585	0.03910527467915393	0.024652124830887287	0.03739834830305568	0.010265189436853214	0.01932249760595442	0.04405937907174376	0.03291078663708756	0.013110918416114316	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YER158C	False	0.021149959975066527	0.05110457950688421	0.06020236771063608	0.0327766452689229	0.03398815437761808	0.0024748439644050827	0.023872250543837903	0.011118892688706965	0.0035862338602962274	0.001612885344094934	0.027807055947769818	0.01270213072188136	0.05788321821462835	0.023380707581723156	0.033157106377933857	0.0240001861709344	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YLR173W	False	0.07494890105174838	0.033952817972475374	0.0235156173767925	0.022954849870036136	0.010311828471970085	0.06794890262425701	0.015844404786570968	0.02762334828002713	0.006135860512444759	0.006590239777110576	0.025060261762439792	0.10246977223196924	0.07421458528122063	0.05058353531437152	0.06270697228307066	0.0359704364678556	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YJL010C	False	0.013301011532248466	0.02769394770270664	0.03174314617250183	0.038881400019190465	0.0403282775367994	0.05079254414630282	0.07302023967373768	0.040161623412242935	0.02449148738483961	0.035091678113312486	0.02111882333233828	0.005194110099724088	0.008462325458585804	0.04242070467943613	0.08919992642880822	0.042770429386853805	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YJL106W	False	0.047084100073631285	0.03717521945288886	0.13946381148069056	0.12233589733262315	0.1681492206611742	0.14037086195102716	0.11783886799020385	0.0141230833811667	0.051354261006162534	0.0568801784461957	0.2392352514542553	0.058055798497124785	0.07647419543967149	0.11735220134555704	0.07745805182389619	0.059423306921692114	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YOR099W	False	0.08656915557543235	0.02701672412321812	0.06863372741209356	0.035250540085300555	0.07305582042528201	0.04961745738262964	0.07839267359123021	0.0802750381409851	0.02854258475785193	0.04940587339576067	0.034303219489818036	0.03751046373412184	0.034113399928304804	0.05219754940720483	0.02906610926261218	0.004954736428358176	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YJR160C	False	0.02413675503176181	0.022671980458309003	0.031045984537508724	0.004699955220438604	0.00783897156543118	0.05146464252704491	0.040962851632069926	0.0022733709213619896	0.026412479640137584	0.029743296122239832	0.03171530285947265	0.009788376608085595	0.01763836223625387	0.0307515733789898	0.008445676177513644	0.013354027564565251	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YOR083W	False	0.04808702547376308	0.04244582504741296	0.02301731331609673	0.001759726653061591	0.012615452530709855	0.06164431666988189	0.03495853763226993	0.026931407536757504	0.012581362397545256	0.013534416263319709	0.06434249850054274	0.0025589209518175893	0.02556949861700075	0.004565794485118078	0.029257514120516637	0.03204091613030534	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YNL165W	False	0.014932306173883185	0.03920853078678102	0.061380365712911875	0.08311080374070264	0.05329619171787524	0.06219839826478496	0.024144198411122867	0.04481569479312426	0.03567268584172623	0.0505633505558001	0.043753675348123376	0.04785908687581021	0.019300865681248988	0.06168287853775535	0.05299415593915269	0.006175867479190107	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YBR175W	False	0.11115898160598743	0.01209315356124702	0.14420440716869293	0.2229394000838613	0.24559003211487504	0.2699871954605941	0.2577833715754905	0.18219591575565625	0.014000124111907458	0.048039897221547966	0.1238847275578105	0.15308938784188333	0.1293806005170065	0.2742056269031976	0.29248302217018385	0.08716935174764805	False	False	False	False	False	True	True	False	False	False	False	False	False	True	True	False
YOR370C	False	0.030905253196021474	0.09838714962703007	0.14221086258251425	0.1171803133066997	0.0930998961448485	0.050157042107057286	0.08641192863273964	0.006766100403185596	0.0311466670578396	0.03573327565301581	0.002755063287051929	0.028168736584185807	0.09528138791160153	0.16690278726312466	0.11276590825520122	0.13716385927172664	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YDL105W	False	0.04288431135812167	0.07436314164336558	0.018664706177925625	0.04396984215588638	0.007792445658907906	0.0352381644046711	0.026481527995748492	0.10189785019066264	0.08244773447132749	0.04365217066036031	0.04168331096122165	0.036740469684646664	0.012373965304327984	0.03656119819461372	0.004538498472676509	0.005704654309290278	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YJL077C	False	0.002917313373469155	0.01591650406899218	0.008312030771836763	0.011075922189362646	0.04154296341223666	0.023962753118272975	0.0032677640999819032	0.02904626874248485	0.012247598647913771	0.038481124954373405	0.04274489019714446	0.005096795019499508	0.01834565227215466	0.02328770812975476	0.009067871652746605	0.015004967049823797	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YOR306C	False	0.10359549732887496	0.062143343557092966	0.02348207204472392	0.014975280570358376	0.019431522895959792	0.05667782479227325	0.04516138499135125	0.11827883887329894	0.08028211469952849	0.07111300630194163	0.03289244682476608	0.007575116316239242	0.0023965415724620386	0.028156735322029083	0.0367201691957306	0.05703686446034975	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YJL115W	False	0.15801826067475178	0.0955850561823953	0.04243151047357236	0.03576514962610822	0.04068286097670304	0.0609591042747204	0.11527496202795848	0.1430206941863542	0.1456273920272452	0.1311011666930713	0.05358038378225129	0.02682364453466624	0.05362195744957558	0.04606407367523345	0.09157010006603848	0.02899643684558887	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YDL032W	False	0.02372593990335079	0.021373684240115917	0.006901397477447339	0.0077280709132840795	0.01910780429688421	0.019997374108156343	0.001831925627740121	0.014864534574654082	0.004691553149640119	0.009099421420227363	0.0018507260722225964	0.003502499486090084	0.00368186973993767	0.02739990271650596	0.00980515520713494	0.002295755307176429	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YEL043W	False	0.12100010971064296	0.03935848541137671	0.092333442763496	0.04397068010400523	0.008889213480515832	0.013686131235165941	0.048663844185141	0.052241261281322234	0.03654133964736533	0.03863002644338818	0.031724450180039436	0.023448668222092482	0.02319745586952817	0.04453236699341904	0.018087643481302845	0.033716777220318184	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YBR067C	False	0.05594156939300597	0.15704009082210665	0.2147321644340089	0.2543892435484339	0.21526396555186936	0.15603454635133662	0.052046959287034164	0.04584028671762981	0.21144501158507745	0.35633617118845545	0.35572955203747914	0.27519478746335685	0.15158412537731186	0.04363886075836723	0.07291702757947632	0.1289146504484058	False	False	False	True	False	False	False	False	False	True	True	True	False	False	False	False
YBL026W	False	0.04793738215667648	0.03054539157782385	0.017938367837057587	0.04354863848723597	0.04569174559735222	0.0928177146365132	0.11224834937786797	0.049278282414085384	0.02849712590449236	0.030199193251996725	0.02114232539987806	0.031179213100394332	0.04938353062577471	0.020763556848345133	0.048921234281966465	0.0252228250261325	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YDR090C	True	0.07593736440424903	0.02230663413515121	0.07397618237622673	0.10093711663133878	0.14658778631651653	0.1338211512045586	0.10557868955339483	0.059067891632237864	0.02460021464748996	0.038256075775933984	0.06346901249052357	0.06325409001111762	0.12199818885939305	0.07807547430973337	0.0477737179343099	0.058102860191682676	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YIL169C	False	0.10495403519885847	0.08109527908318809	0.09182642021372743	0.08882061256828735	0.005162533650674075	0.023545526447496492	0.05622312201257676	0.013373711572720085	0.027126702905440853	0.15981418621075494	0.051354755824367035	0.08357279886587933	0.03201025339338072	0.04640158402609807	0.007196016041785796	0.02102180770148772	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YLR134W	False	0.0306815590862034	0.01626435319376318	0.0011043140094898103	0.01720993900201901	0.04315618436783455	0.015641121344173992	0.0724002372159707	0.06701387512163637	0.048420213075855305	0.030714487708129092	0.0422044653599432	0.04705496428513791	0.029588794486520888	0.03300420079999987	0.0011130554196117307	0.004822646723734095	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YML119W	False	0.01355440093241142	0.06743224688350037	0.10467742624331472	0.07110522287039601	0.04608733512303343	0.004854930399406087	0.003830180548745755	0.02266299125354717	0.003808348552317994	0.004167672901448329	0.07626531704325143	0.03397226773334768	0.03915424945929405	0.07664458399779181	0.01518679223138837	0.042087051159546834	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YDR014W-A	False	0.02904714990099073	0.038855691690260964	0.02519706016964333	0.033436788369496505	0.05231346958451223	0.09988052765256752	0.054749298780178604	0.05234760359553211	0.034252007339967486	0.13841006869353953	0.0903434186614378	0.06138437235444194	0.03578342289302869	0.06481154271561447	0.041942179270248486	0.013892839260467114	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YJL008C	False	0.004321292169532115	0.006051458074085391	0.010876397097503914	0.004476189086656669	0.01607225341532691	0.005229329805250773	0.025903212890630457	0.046449135181049636	0.03797480318919059	0.006545264164773355	0.03808932934906521	0.020156764075569482	0.02628976471990924	0.011838544339436041	0.02091320285519294	0.009174144177929385	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YMR122W-A	False	0.05449981319704508	0.025352152709363838	0.018498932608230757	0.08513543254573437	0.07994522707148717	0.08494063056386868	0.10212371437011752	0.08122303325752561	0.08675753762434961	0.032638553138707734	0.045791022705121316	0.04917715491362255	0.05423521532369161	0.09471715526204937	0.08053725200193015	0.03448215687943541	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YPL212C	False	0.09423495834676644	0.06918789257479821	0.07374051414060019	0.03556328094937471	0.017346442462029484	0.003300350614703911	0.04166926254583958	0.06723660417008558	0.025209970346847767	0.0050286463742003715	0.035188610957980385	0.08271855642564098	0.0269175095486824	0.02041320622456222	0.016023989812234084	0.017145843084403097	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YLR051C	False	0.027156599916730268	0.04117359982306009	0.08207988607124833	0.120730027547362	0.12245461537124078	0.09003516684801567	0.10614560282817584	0.08352176924000668	0.047715036882714126	0.03251068004737133	0.07443155760591606	0.10929979992931796	0.11404770977952207	0.1122817130911625	0.08077576069595056	0.07378747358867686	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YJL050W	False	0.10113206444060292	0.05186018771745643	0.008245908696651209	0.07754471889115931	0.07592252914816924	0.0042903774741798965	0.04639864176590865	0.016869846556698043	0.055821857040167296	0.03349396483108527	0.011679934624847671	0.04741408068333682	0.015557387582117575	0.056276058961293514	0.07203673948560851	0.028800286113617925	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YIL008W	False	0.02280841067895437	0.01994395989351089	0.009248505444752348	0.0826816859890273	0.05349270850080722	0.05798683314472931	0.011654151352155893	0.05008486161629087	0.05877718000714824	0.05402551688055448	0.03236716029877448	0.0514701054156243	0.03201799741088314	0.008305069978968226	0.02021903845507422	0.02429299927676653	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YPL254W	False	0.05003848721101208	0.02145538046452814	0.037513535148700886	0.01911907582745663	0.01350507329788733	0.04686765789347856	0.0521181510459325	0.037234800804575946	0.03656486951531525	0.033575249325148625	0.0038019035163174343	0.021545639971078844	0.014658711056295057	0.043807161889730765	0.03835962015192694	0.0262172412876502	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YOR136W	False	0.29817665005631033	0.2161914345577268	0.13014571264925456	0.023772909887290763	0.09319899056978732	0.16391391752673026	0.2318342598109428	0.360923662026341	0.17721451355687834	0.17980263810440916	0.07057521825342936	0.0597832289667259	0.08015399703677258	0.0903900471823787	0.04961671796667858	0.027345320153689852	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
YDR206W	False	0.2284124014873499	0.1688141458510701	0.16649480467239158	0.08416041281671419	0.04042624578342495	0.07250021528254093	0.13619049186481932	0.32718366588456604	0.20293671891454165	0.21969572457159112	0.04803825153401352	0.013267021142930695	0.02103435802663864	0.001752557861062337	0.030432253209219086	0.031206190751334267	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
YAL061W	False	0.017030731423903534	0.07346820414419379	0.2299977670022848	0.16760137135749076	0.17714091223256712	0.1271941487158979	0.014439041453757434	0.06938319917355297	0.14358676021773467	0.10972496896999523	0.1038104304622982	0.1003244366598542	0.14042838960912565	0.07366815093671418	0.06729191344998381	0.03101740676635757	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
